ID,ALIGN,EYE,HAIR,SEX,ALIVE,APPEARANCES,Year
Public Identity,Good Characters,,Black Hair,Male Characters,Living Characters,7,1951
Public Identity,Good Characters,,Black Hair,Female Characters,Living Characters,7,1951
,Bad Characters,Yellow Eyes,,Male Characters,Deceased Characters,7,1951
Public Identity,Good Characters,,Black Hair,Male Characters,Living Characters,7,1953
Public Identity,Good Characters,,Black Hair,Female Characters,Living Characters,7,1954
Secret Identity,Neutral Characters,,,Male Characters,Living Characters,7,1961
,Bad Characters,Yellow Eyes,Grey Hair,Male Characters,Living Characters,7,1962
Public Identity,,Brown Eyes,Black Hair,Male Characters,Deceased Characters,7,1963
Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Living Characters,7,1963
Secret Identity,,,,Male Characters,Living Characters,7,1963
Secret Identity,Bad Characters,Black Eyes,Bald,Male Characters,Living Characters,7,1963
Secret Identity,Bad Characters,Brown Eyes,White Hair,Male Characters,Deceased Characters,7,1963
Public Identity,Good Characters,Blue Eyes,Auburn Hair,Female Characters,Living Characters,7,1963
Secret Identity,Bad Characters,Blue Eyes,Auburn Hair,Male Characters,Living Characters,7,1963
,,,Blond Hair,Female Characters,Living Characters,7,1964
,Good Characters,Brown Eyes,Black Hair,Male Characters,Living Characters,7,1965
,Bad Characters,Yellow Eyes,Bald,Male Characters,Deceased Characters,7,1965
Public Identity,Good Characters,Green Eyes,Black Hair,Female Characters,Living Characters,7,1965
,Bad Characters,,Black Hair,Male Characters,Living Characters,7,1966
Secret Identity,Bad Characters,,,Male Characters,Living Characters,7,1966
Secret Identity,Good Characters,,,Male Characters,Deceased Characters,7,1966
Public Identity,Neutral Characters,Brown Eyes,Bald,Male Characters,Deceased Characters,7,1966
,,,Red Hair,Female Characters,Living Characters,7,1968
Secret Identity,Bad Characters,Red Eyes,Green Hair,Male Characters,Deceased Characters,7,1968
,Bad Characters,,,Male Characters,Deceased Characters,7,1968
Secret Identity,Bad Characters,,,Male Characters,Deceased Characters,7,1968
Public Identity,Bad Characters,,,,Deceased Characters,7,1968
,Bad Characters,,Bald,,Living Characters,7,1968
Secret Identity,Good Characters,,White Hair,Male Characters,Deceased Characters,7,1968
Public Identity,,,Brown Hair,Male Characters,Deceased Characters,7,1968
Public Identity,Bad Characters,Green Eyes,Bald,Male Characters,Living Characters,7,1969
,,,,,Deceased Characters,7,1969
Public Identity,Bad Characters,,Black Hair,Male Characters,Living Characters,7,1969
Secret Identity,Bad Characters,Red Eyes,Bald,Male Characters,Living Characters,7,1969
,Good Characters,,Blond Hair,Female Characters,Living Characters,7,1970
Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Living Characters,7,1970
Public Identity,,,Brown Hair,Male Characters,Living Characters,7,1970
Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Living Characters,7,1971
Public Identity,,,,Female Characters,Living Characters,7,1971
,,,,,Living Characters,7,1972
Public Identity,,,Grey Hair,Male Characters,Deceased Characters,7,1972
Secret Identity,Bad Characters,Yellow Eyes,Bald,,Living Characters,7,1972
,Good Characters,,White Hair,Male Characters,Deceased Characters,7,1973
Public Identity,Bad Characters,Black Eyes,Bald,,Living Characters,7,1973
Public Identity,Good Characters,,Red Hair,Male Characters,Living Characters,7,1973
Public Identity,Neutral Characters,,Blond Hair,Female Characters,Deceased Characters,7,1973
,,,,Male Characters,Deceased Characters,7,1973
Public Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,Living Characters,7,1973
Public Identity,Bad Characters,,White Hair,Male Characters,Living Characters,7,1973
Secret Identity,Bad Characters,White Eyes,Bald,Male Characters,Living Characters,7,1973
Public Identity,,Black Eyes,Black Hair,Male Characters,Living Characters,7,1973
,Bad Characters,Red Eyes,Green Hair,Female Characters,Living Characters,7,1974
,Bad Characters,,Red Hair,Male Characters,Living Characters,7,1974
Public Identity,Good Characters,,White Hair,Male Characters,Living Characters,7,1974
Secret Identity,Bad Characters,,,Male Characters,Deceased Characters,7,1974
Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,Deceased Characters,7,1974
,Bad Characters,Brown Eyes,Bald,Male Characters,Living Characters,7,1974
Public Identity,Bad Characters,,,Male Characters,Living Characters,7,1974
Public Identity,,,,Female Characters,Living Characters,7,1974
,Bad Characters,,Bald,Male Characters,Living Characters,7,1974
Secret Identity,Bad Characters,Red Eyes,Brown Hair,Female Characters,Deceased Characters,7,1975
Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,Living Characters,7,1975
,Good Characters,,,Female Characters,Living Characters,7,1975
Public Identity,Good Characters,Brown Eyes,,Male Characters,Living Characters,7,1975
Public Identity,,Black Eyes,Bald,Male Characters,Living Characters,7,1975
,Bad Characters,,,Male Characters,Deceased Characters,7,1975
Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,Living Characters,7,1975
,,,Red Hair,Male Characters,Living Characters,7,1976
,,Blue Eyes,Bald,Male Characters,Living Characters,7,1976
Secret Identity,Neutral Characters,,Black Hair,Female Characters,Living Characters,7,1976
Public Identity,Bad Characters,,Brown Hair,Male Characters,Living Characters,7,1976
Secret Identity,Bad Characters,Black Eyes,Grey Hair,Male Characters,Living Characters,7,1976
Public Identity,,,Blue Hair,Male Characters,Living Characters,7,1976
Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,Living Characters,7,1976
,Neutral Characters,Black Eyes,Black Hair,Male Characters,Living Characters,7,1976
Secret Identity,Bad Characters,,,Male Characters,Living Characters,7,1977
Public Identity,Good Characters,,White Hair,Male Characters,Deceased Characters,7,1977
Secret Identity,,,Bald,Male Characters,Living Characters,7,1977
,Bad Characters,,Grey Hair,Male Characters,Deceased Characters,7,1977
Secret Identity,Good Characters,,,Male Characters,Living Characters,7,1977
,,,,Male Characters,Deceased Characters,7,1977
Secret Identity,Bad Characters,Red Eyes,,Male Characters,Living Characters,7,1977
Secret Identity,Bad Characters,,Blond Hair,Female Characters,Living Characters,7,1977
Secret Identity,Bad Characters,,Strawberry Blond Hair,Female Characters,Living Characters,7,1977
Secret Identity,,Green Eyes,Red Hair,Female Characters,Living Characters,7,1978
Secret Identity,Bad Characters,,Black Hair,Male Characters,Living Characters,7,1978
,Good Characters,Red Eyes,Grey Hair,Male Characters,Living Characters,7,1978
,,,,Male Characters,Deceased Characters,7,1978
Secret Identity,Bad Characters,Blue Eyes,Red Hair,Male Characters,Deceased Characters,7,1979
Secret Identity,Good Characters,,Grey Hair,Male Characters,Deceased Characters,7,1979
,,,Brown Hair,Male Characters,Living Characters,7,1979
,,,,Male Characters,Living Characters,7,1979
,Bad Characters,,Bald,Male Characters,Living Characters,7,1979
Public Identity,,,Grey Hair,Male Characters,Deceased Characters,7,1979
Public Identity,Good Characters,,,Male Characters,Living Characters,7,1979
Secret Identity,Bad Characters,,,Male Characters,Deceased Characters,7,1979
,Good Characters,,,Male Characters,Living Characters,7,1979
,Good Characters,,,Female Characters,Living Characters,7,1979
Secret Identity,Bad Characters,,,Male Characters,Deceased Characters,7,1979
,,,White Hair,Male Characters,Living Characters,7,1980
,,,,Female Characters,Deceased Characters,7,1980
Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,Living Characters,7,1980
Secret Identity,,Brown Eyes,Black Hair,Male Characters,Living Characters,7,1980
Public Identity,,Pink Eyes,Bald,Male Characters,Living Characters,7,1980
,Good Characters,,,Male Characters,Living Characters,7,1980
,,,Black Hair,Male Characters,Living Characters,7,1980
Secret Identity,Neutral Characters,Green Eyes,Red Hair,Female Characters,Living Characters,7,1980
,Bad Characters,,Red Hair,Male Characters,Living Characters,7,1980
Secret Identity,Good Characters,Blue Eyes,Green Hair,Male Characters,Living Characters,7,1981
,Bad Characters,,Red Hair,Male Characters,Living Characters,7,1981
Public Identity,Good Characters,,Red Hair,Male Characters,Living Characters,7,1981
Secret Identity,Bad Characters,,Bald,Male Characters,Living Characters,7,1981
Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Living Characters,7,1981
Public Identity,Bad Characters,Brown Eyes,Grey Hair,Male Characters,Deceased Characters,7,1981
Public Identity,,,Black Hair,Male Characters,Living Characters,7,1981
Secret Identity,Bad Characters,,Bald,Male Characters,Living Characters,7,1981
Secret Identity,Bad Characters,,Bald,Male Characters,Living Characters,7,1981
Public Identity,Good Characters,,,Male Characters,Living Characters,7,1982
Secret Identity,,Brown Eyes,Black Hair,Male Characters,Living Characters,7,1982
Secret Identity,Good Characters,,Blond Hair,Female Characters,Living Characters,7,1982
,Good Characters,,Black Hair,Male Characters,Deceased Characters,7,1982
Public Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,Deceased Characters,7,1982
Public Identity,Bad Characters,,Black Hair,Male Characters,Living Characters,7,1982
,Good Characters,,Bald,,Living Characters,7,1982
Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Living Characters,7,1982
Secret Identity,Bad Characters,Green Eyes,Bald,Male Characters,Living Characters,7,1982
Secret Identity,Bad Characters,,Black Hair,Female Characters,Living Characters,7,1983
,Good Characters,,Red Hair,Female Characters,Living Characters,7,1983
Secret Identity,Bad Characters,,Black Hair,Male Characters,Deceased Characters,7,1983
Public Identity,Neutral Characters,,Bald,Male Characters,Living Characters,7,1983
,,,Blond Hair,Female Characters,Living Characters,7,1983
Secret Identity,Good Characters,,,Male Characters,Deceased Characters,7,1983
Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,Living Characters,7,1983
Secret Identity,Bad Characters,,,Male Characters,Living Characters,7,1984
Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Living Characters,7,1984
Public Identity,,Brown Eyes,Grey Hair,Male Characters,Living Characters,7,1984
,,Blue Eyes,Brown Hair,Male Characters,Living Characters,7,1984
,Neutral Characters,,Bald,Male Characters,Living Characters,7,1984
Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,Deceased Characters,7,1984
Public Identity,Neutral Characters,,Brown Hair,Female Characters,Living Characters,7,1984
Public Identity,,,,,Living Characters,7,1984
Public Identity,,,,,Living Characters,7,1984
,Good Characters,,,Male Characters,Living Characters,7,1984
,Good Characters,,,Male Characters,Living Characters,7,1985
,Neutral Characters,,Brown Hair,Male Characters,Deceased Characters,7,1985
Public Identity,,One Eye,Orange Hair,Male Characters,Deceased Characters,7,1985
,Neutral Characters,,Blond Hair,Male Characters,Living Characters,7,1985
Public Identity,Neutral Characters,,Brown Hair,Male Characters,Living Characters,7,1985
Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Living Characters,7,1985
Secret Identity,Bad Characters,Yellow Eyes,Bald,Male Characters,Deceased Characters,7,1985
Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,Living Characters,7,1985
Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Living Characters,7,1985
,Neutral Characters,,,Female Characters,Living Characters,7,1985
,Bad Characters,,Red Hair,Male Characters,Living Characters,7,1985
,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Living Characters,7,1986
Secret Identity,,,Brown Hair,Male Characters,Living Characters,7,1986
Secret Identity,Bad Characters,,Black Hair,Male Characters,Living Characters,7,1986
Public Identity,Bad Characters,White Eyes,Bald,Male Characters,Living Characters,7,1986
Public Identity,Good Characters,Black Eyes,Black Hair,Male Characters,Living Characters,7,1986
Secret Identity,Bad Characters,,Red Hair,Male Characters,Living Characters,7,1986
Secret Identity,Neutral Characters,Brown Eyes,Blue Hair,Female Characters,Deceased Characters,7,1986
Secret Identity,Good Characters,,Black Hair,Female Characters,Living Characters,7,1986
,Good Characters,Blue Eyes,Bald,Male Characters,Deceased Characters,7,1987
Public Identity,,Red Eyes,Bald,Male Characters,Living Characters,7,1987
Public Identity,,Yellow Eyes,Orange Hair,Male Characters,Living Characters,7,1987
Secret Identity,Neutral Characters,,Brown Hair,Male Characters,Living Characters,7,1987
Secret Identity,Bad Characters,,Black Hair,Male Characters,Living Characters,7,1987
,Good Characters,Blue Eyes,Grey Hair,Male Characters,Living Characters,7,1988
Public Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,Living Characters,7,1988
Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,Deceased Characters,7,1988
Secret Identity,Bad Characters,Red Eyes,Blue Hair,Male Characters,Living Characters,7,1988
Public Identity,Good Characters,,Brown Hair,Female Characters,Living Characters,7,1989
Secret Identity,Bad Characters,,,Male Characters,Living Characters,7,1989
,,,Blond Hair,Female Characters,Living Characters,7,1989
Public Identity,Neutral Characters,,Grey Hair,Male Characters,Deceased Characters,7,1989
Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,Deceased Characters,7,1989
Secret Identity,Good Characters,Green Eyes,Green Hair,Male Characters,Living Characters,7,1989
Secret Identity,Good Characters,Green Eyes,Green Hair,Male Characters,Living Characters,7,1990
,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Living Characters,7,1990
Public Identity,Good Characters,Blue Eyes,White Hair,Male Characters,Deceased Characters,7,1990
Public Identity,Good Characters,Blue Eyes,Red Hair,Female Characters,Living Characters,7,1990
Secret Identity,Bad Characters,Pink Eyes,Pink Hair,Female Characters,Living Characters,7,1990
Secret Identity,Bad Characters,,Black Hair,Male Characters,Living Characters,7,1990
Secret Identity,Neutral Characters,,,Female Characters,Living Characters,7,1990
Public Identity,Bad Characters,,Grey Hair,Male Characters,Living Characters,7,1990
Secret Identity,Bad Characters,,,Female Characters,Living Characters,7,1991
